profile_image,experience,price,categories,supermalter,missions,profil,link,creation_date,Region_Name
https://dam.malt.com/etn9it6jsyy2cqaiwbll?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,600 €,"['Product Manager', 'Développeur Mobile', 'Développeur Web Front-end']",0,1.0,gillesdebunne,https://www.malt.fr/profile/gillesdebunne,2013-03-26,occitanie
https://dam.malt.com/hzncu9sm97pmo45boanp?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,800 €,['Data Scientist'],0,,nicolasroux,https://www.malt.fr/profile/nicolasroux,2013-12-09,île-de-france
https://dam.malt.com/ebdyt2xmoyyivub5zocy?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,3-7 ans,350 €,[],0,,williamlegrand,https://www.malt.fr/profile/williamlegrand,2013-09-15,île-de-france
https://dam.malt.com/fpvgmvw9msvlmwk7jjda?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,300 €,['Graphiste'],0,,lauriechauvel,https://www.malt.fr/profile/lauriechauvel,2014-02-11,occitanie
No profile image,-,300 €,['Graphiste'],0,,celinecoutrot,https://www.malt.fr/profile/celinecoutrot,2013-10-01,île-de-france
https://dam.malt.com/frzcvwlbztza84hub8bc?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,,['Développeur Web Back-end'],0,,samuellebeau,https://www.malt.fr/profile/samuellebeau,2013-12-04,occitanie
No profile image,-,300 €,['Graphiste'],0,,cedricalbrecht,https://www.malt.fr/profile/cedricalbrecht,2013-06-09,occitanie
No profile image,-,125 €,['Développeur Web Back-end'],0,,amaurybourse,https://www.malt.fr/profile/amaurybourse,2013-10-04,île-de-france
https://dam.malt.com/oplowrdwkm9kkaojxbrr?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,400 €,['Développeur Web Front-end'],0,,thomasruffier,https://www.malt.fr/profile/thomasruffier,2013-05-22,auvergne-rhône-alpes
No profile image,-,400 €,['Product Manager'],0,,florentchaboud,https://www.malt.fr/profile/florentchaboud,2013-09-25,auvergne-rhône-alpes
No profile image,-,125 €,['Webdesigner'],0,,jeanbaptistecalzia,https://www.malt.fr/profile/jeanbaptistecalzia,2014-02-15,provence-alpes-côte d'azur
No profile image,-,150 €,['Développeur CMS'],0,,slideprod,https://www.malt.fr/profile/slideprod,2014-02-20,auvergne-rhône-alpes
https://dam.malt.com/h5hu3g20chuhymiuo1ee?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,700 €,"['Photographe', 'Développeur Mobile', 'Développeur Web Back-end', 'Développeur Web Front-end']",0,,vincentogloblinsky,https://www.malt.fr/profile/vincentogloblinsky,2013-03-14,bretagne
https://dam.malt.com/l0je8w7i3zkubtefulht?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,,['Développeur Web Back-end'],0,,thomasdesbonnets,https://www.malt.fr/profile/thomasdesbonnets,2014-02-28,normandie
https://dam.malt.com/4426c42e-c8a3-4e9c-b6a3-b212f7eda20b?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,400 €,['Développeur Mobile'],0,,clementbechu,https://www.malt.fr/profile/clementbechu,2013-08-30,pays de la loire
No profile image,8-15 ans,450 €,['Webdesigner'],0,7.0,tellydelalande,https://www.malt.fr/profile/tellydelalande,2013-09-26,île-de-france
https://dam.malt.com/saq4fchg63ghrr7fbwys?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,350 €,['Graphiste'],0,,adrienehrhardt,https://www.malt.fr/profile/adrienehrhardt,2013-09-25,île-de-france
https://dam.malt.com/goub1u6gncifa1ywjpdw?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,350 €,['Développeur Web Back-end'],0,1.0,emmanuelbernigaud,https://www.malt.fr/profile/emmanuelbernigaud,2013-12-20,île-de-france
https://dam.malt.com/jg8ryn1jmo9dfby7sap9?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,600 €,"['Cloud Engineer & Architect', 'Développeur CMS', 'Développeur Web Back-end', 'Développeur Web Front-end', 'DevOps', 'Ingénieur logiciel', 'Intégrateur Web', 'Testeur (QA)']",0,,clementdemily,https://www.malt.fr/profile/clementdemily,2014-02-08,hauts-de-france
https://dam.malt.com/zy76qwzkzlzvl6x3dtip?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,350 €,['Product Manager'],0,,yoanndemange,https://www.malt.fr/profile/yoanndemange,2014-03-06,île-de-france
https://dam.malt.com/vpwhxwd3z9akpikxpubg?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,550 €,['Développeur Mobile'],0,8.0,francoisbonnin,https://www.malt.fr/profile/francoisbonnin,2014-01-28,île-de-france
No profile image,-,415 €,['Développeur Web Back-end'],0,,florianraux,https://www.malt.fr/profile/florianraux,2013-07-04,île-de-france
https://dam.malt.com/grg5bax3hjbrjlid2cld?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,350 €,"['Concepteur Rédacteur', 'Consultant Communication', 'Content manager', 'Pigiste', 'Rédacteur web']",0,,camilleseewald,https://www.malt.fr/profile/camilleseewald,2013-12-23,hauts-de-france
https://dam.malt.com/xuzlvztktumgutc5lxz2?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,500 €,"['Graphiste', 'UX Designer', 'Webdesigner']",0,,lauradelapena,https://www.malt.fr/profile/lauradelapena,2013-04-15,île-de-france
https://dam.malt.com/wjurw0554yjgevcw6byg?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,0-2 ans,250 €,['Traffic Manager'],0,,lespetitspays,https://www.malt.fr/profile/lespetitspays,2014-02-10,île-de-france
No profile image,-,800 €,['Développeur Web Back-end'],0,,sebastiengruhier,https://www.malt.fr/profile/sebastiengruhier,2013-01-30,provence-alpes-côte d'azur
https://dam.malt.com/ipwha3ewik5bzjukydmq?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,3-7 ans,400 €,['Développeur Web Front-end'],0,4.0,thibautskalski,https://www.malt.fr/profile/thibautskalski,2013-09-25,hauts-de-france
No profile image,-,100 €,[],0,,bricelaclare,https://www.malt.fr/profile/bricelaclare,2013-09-07,occitanie
https://dam.malt.com/rvlsv2outthfgafp0tsj?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,15 ans et +,650 €,"['Chef de projet digital', 'Coach Agile', 'Product Manager', 'Scrum Master']",1,43.0,pascalkammerer,https://www.malt.fr/profile/pascalkammerer,2013-08-13,île-de-france
https://dam.malt.com/ypw8s7vzc7woczgz1xxh?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,450 €,"['Développeur CMS', 'Développeur Web Front-end', 'Intégrateur Web', 'Graphiste', 'UX Designer', 'Webdesigner']",0,32.0,alexhoyau,https://www.malt.fr/profile/alexhoyau,2013-08-15,île-de-france
https://dam.malt.com/dfyfx1mgocponfwsjhq0?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,850 €,"['Data Analyst', 'Data Engineer', 'Data Scientist', 'Développeur Web Back-end', 'Développeur Web Front-end']",0,,agathesevegrand,https://www.malt.fr/profile/agathesevegrand,2013-06-10,île-de-france
https://dam.malt.com/ux8dpkdfcnyueeceuvac?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,600 €,"['Chef de projet digital', 'Chef de projet SI', 'Coach Agile', 'Product Manager', 'Scrum Master', 'Développeur Web Back-end', 'Développeur Web Front-end']",0,,thomasmerlen,https://www.malt.fr/profile/thomasmerlen,2013-04-13,nouvelle-aquitaine
https://dam.malt.com/iupvesoqenrnzbphcndt?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,500 €,['Graphiste'],0,,angeleadoue,https://www.malt.fr/profile/angeleadoue,2014-01-31,île-de-france
No profile image,-,200 €,['Content manager'],0,,fabiennebizet,https://www.malt.fr/profile/fabiennebizet,2014-02-07,centre-val de loire
https://dam.malt.com/waxqatnncpsxvvrsxhqn?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,125 €,['Content manager'],0,,alexandraperrier,https://www.malt.fr/profile/alexandraperrier,2013-11-05,île-de-france
https://dam.malt.com/ncquwpiul17rjreqlh7l?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,326 €,[],0,,liorserfaty,https://www.malt.fr/profile/liorserfaty,2013-06-10,île-de-france
No profile image,-,280 €,['Sound Designer'],0,,antoinevalette,https://www.malt.fr/profile/antoinevalette,2014-02-14,occitanie
https://dam.malt.com/f6zezgnec4koq0tfj2ef?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,200 €,['Content manager'],0,,ericloszycer,https://www.malt.fr/profile/ericloszycer,2014-03-10,île-de-france
https://dam.malt.com/d4bp6qf0pkhjlczdnsi3?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,850 €,"['Data Scientist', 'Administrateur Système et Réseaux', 'Développeur Web Back-end', 'Développeur Web Front-end', 'Expert en cyber sécurité']",0,,yannickdacheville,https://www.malt.fr/profile/yannickdacheville,2013-08-19,nouvelle-aquitaine
https://dam.malt.com/069d600e-db68-46ab-afde-2a49bd2432b3?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,350 €,"['Directeur artistique', 'Graphiste', 'Illustrateur', 'Webdesigner']",0,,audreywaroquier,https://www.malt.fr/profile/audreywaroquier,2014-02-20,île-de-france
https://dam.malt.com/wjuy55rpabxrnwvnvgzz?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,700 €,[],0,,sandrinelherminier,https://www.malt.fr/profile/sandrinelherminier,2013-10-09,île-de-france
https://dam.malt.com/scrcmufagua4jn5uuapf?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,450 €,['Graphiste'],0,,sylvainbertrand,https://www.malt.fr/profile/sylvainbertrand,2013-06-07,centre-val de loire
https://dam.malt.com/oxf1v1lqblbq0decbuqj?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,3-7 ans,350 €,"['Consultant Stratégie', 'Consultant Communication', 'Consultant Marketing', 'Traffic Manager']",0,,aurelienvialette,https://www.malt.fr/profile/aurelienvialette,2013-06-10,occitanie
https://dam.malt.com/w1eqboraw7wf36eeb9sb?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,350 €,"['Développeur CMS', 'Développeur Mobile', 'Développeur Web Back-end', 'Développeur Web Front-end']",0,2.0,michaeljurena,https://www.malt.fr/profile/michaeljurena,2013-08-07,occitanie
https://dam.malt.com/fk2tl6jk0cil27hnjuzf?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,500 €,['Traffic Manager'],0,,orianegerard,https://www.malt.fr/profile/orianegerard,2013-08-06,occitanie
No profile image,-,450 €,['UX Designer'],0,1.0,davidmartin,https://www.malt.fr/profile/davidmartin,2013-10-09,île-de-france
https://dam.malt.com/xc1fucdkwxxdvsxwmfcy?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,125 €,[],0,,yannismercier,https://www.malt.fr/profile/yannismercier,2013-02-01,île-de-france
https://dam.malt.com/ne6fvnqu6su8jctxnvm6?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,3-7 ans,300 €,['Graphiste'],0,,axelmichonet,https://www.malt.fr/profile/axelmichonet,2013-08-15,île-de-france
https://dam.malt.com/bdsmzjxp4odbzkahyfzy?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,500 €,['Développeur Mobile'],0,,benoitlubek,https://www.malt.fr/profile/benoitlubek,2013-07-31,île-de-france
https://dam.malt.com/ix0vuc9u5tjqlo0x3ril?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,500 €,['Développeur Mobile'],0,,williamarchimede,https://www.malt.fr/profile/williamarchimede,2014-02-13,île-de-france
https://dam.malt.com/dkosp29jogwy2qumc4ax?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,700 €,"['Directeur artistique', 'Graphiste', 'UI Designer', 'UX Designer', 'Webdesigner']",0,6.0,juliabruyneel,https://www.malt.fr/profile/juliabruyneel,2013-12-08,île-de-france
https://dam.malt.com/olhfeoxozhyaaqo3qgil?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,1 200 €,"['Consultant management', 'Consultant Stratégie', 'Directeur des Opérations']",0,,jacquesamar,https://www.malt.fr/profile/jacquesamar,2013-09-18,île-de-france
No profile image,-,1 000 €,['UX Designer'],0,,arnaudcarrette,https://www.malt.fr/profile/arnaudcarrette,2013-06-04,île-de-france
https://dam.malt.com/hsiwcelquwghwndoobvm?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,3-7 ans,450 €,"['Graphiste', 'Illustrateur']",0,1.0,marinequilleret,https://www.malt.fr/profile/marinequilleret,2013-09-26,occitanie
https://dam.malt.com/cllalin0aujbolmhh4mi?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,400 €,['UX Designer'],0,,philippewaterloos,https://www.malt.fr/profile/philippewaterloos,2014-01-24,île-de-france
https://dam.malt.com/634bc62e-881d-46d5-b8c0-5b1a798b4b04?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,650 €,"['Développeur Mobile', 'UX Designer']",0,29.0,thomasbesnehard,https://www.malt.fr/profile/thomasbesnehard,2013-10-01,auvergne-rhône-alpes
https://dam.malt.com/61439c0c-f07e-421b-8143-651eb5738e27?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,525 €,"['UI Designer', 'UX Designer', 'Webdesigner']",0,,julienpolge,https://www.malt.fr/profile/julienpolge,2014-03-03,bretagne
https://dam.malt.com/ao1spe2spe5ac107wjbv?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,800 €,['Développeur Web Back-end'],0,,pierrelaporte,https://www.malt.fr/profile/pierrelaporte,2014-01-30,île-de-france
https://dam.malt.com/fhfxwkid1wp6nloj0gh2?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,240 €,[],0,,kevinregnier,https://www.malt.fr/profile/kevinregnier,2013-07-30,bretagne
No profile image,-,500 €,['Business developers'],0,,laetitiaraynaud,https://www.malt.fr/profile/laetitiaraynaud,2013-06-10,provence-alpes-côte d'azur
https://dam.malt.com/seh5s8exkxltg8oijt3b?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,650 €,"['UI Designer', 'UX Designer']",0,,franciscosambath,https://www.malt.fr/profile/franciscosambath,2014-03-09,île-de-france
https://dam.malt.com/hu7ap9jpzbqxgydsaaam?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,3-7 ans,550 €,"['Consultant Marketing', 'Consultant marketing relationnel / CRM', 'Growth Hacker']",0,10.0,hannahpeters,https://www.malt.fr/profile/hannahpeters,2014-02-07,auvergne-rhône-alpes
https://dam.malt.com/gzukqrlj9gxqxszbyask?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,1 000 €,"['Développeur Web Back-end', 'Expert en cyber sécurité']",0,,geoffroycouprie,https://www.malt.fr/profile/geoffroycouprie,2013-06-04,île-de-france
https://dam.malt.com/zfhsqy1pobpf9yoql2cl?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,600 €,"['Développeur CMS', 'Développeur Mobile', 'Développeur Web Back-end', 'Développeur Web Front-end']",0,,leehanson,https://www.malt.fr/profile/leehanson,2014-01-08,centre-val de loire
https://dam.malt.com/y5y1tflkxempureriryk?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,600 €,"['Product Manager', 'Développeur Web Back-end', 'Développeur Web Front-end', 'DevOps']",0,3.0,simoncleriot,https://www.malt.fr/profile/simoncleriot,2013-07-30,île-de-france
https://dam.malt.com/y5wvdbfthgn2gyfvkzln?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,600 €,"['Motion Designer', 'Directeur artistique', 'Graphiste', 'UI Designer', 'Webdesigner']",0,,xavierledieu,https://www.malt.fr/profile/xavierledieu,2013-09-10,île-de-france
https://dam.malt.com/0002de82-fe29-4927-a78c-d99984ebf953?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,15 ans et +,700 €,"['Administrateur base de données', 'Développeur Web Back-end', 'Ingénieur logiciel']",1,2.0,johannnuyten,https://www.malt.fr/profile/johannnuyten,2013-12-16,occitanie
No profile image,-,300 €,['Développeur CMS'],0,,skiriboufaical,https://www.malt.fr/profile/skiriboufaical,2013-12-01,centre-val de loire
https://dam.malt.com/p98mxl3pfzivztd6lw0b?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,200 €,['Traducteur'],0,,nicolasdurand,https://www.malt.fr/profile/nicolasdurand,2014-02-13,île-de-france
https://dam.malt.com/db42e5ae-4871-4117-8424-2182198739ca?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,3-7 ans,600 €,"['Directeur artistique', 'Graphiste', 'UI Designer', 'UX Designer', 'Webdesigner']",0,2.0,romainbarbier,https://www.malt.fr/profile/romainbarbier,2013-05-17,île-de-france
https://dam.malt.com/thkx8ertsl625mwrk2nv?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,15 ans et +,2 500 €,"['Consultant Marketing', 'Consultant SEO', 'Intégrateur Web']",0,95.0,jasonbarnard,https://www.malt.fr/profile/jasonbarnard,2013-04-27,île-de-france
https://dam.malt.com/kguh7eowpgqzqgdns6cn?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,450 €,['Traffic Manager'],0,,yannfaurie,https://www.malt.fr/profile/yannfaurie,2013-05-20,pays de la loire
https://dam.malt.com/h3nx0g8uswr8hrmfnf5h?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,350 €,['Graphiste'],0,,axellecompte,https://www.malt.fr/profile/axellecompte,2013-03-06,nouvelle-aquitaine
https://dam.malt.com/vrskgflcnrirmko4tqlu?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,15 ans et +,700 €,"['Graphiste', 'UI Designer', 'UX Designer', 'Webdesigner']",0,82.0,thibaultrouquet,https://www.malt.fr/profile/thibaultrouquet,2013-06-06,île-de-france
https://dam.malt.com/u8lpuemyylpfoqsjxllp?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,300 €,['Traffic Manager'],0,,thibaulttressieres,https://www.malt.fr/profile/thibaulttressieres,2013-11-08,nouvelle-aquitaine
No profile image,-,300 €,['Product Manager'],0,,charlesgaudiot,https://www.malt.fr/profile/charlesgaudiot,2014-01-27,île-de-france
No profile image,-,500 €,[],0,,erikescoffier,https://www.malt.fr/profile/erikescoffier,2013-06-17,île-de-france
No profile image,-,800 €,['Photographe'],0,,naneenrossi,https://www.malt.fr/profile/naneenrossi,2013-03-14,provence-alpes-côte d'azur
No profile image,-,250 €,['Traffic Manager'],0,1.0,rubyferguson,https://www.malt.fr/profile/rubyferguson,2014-03-10,île-de-france
https://dam.malt.com/toqd9y7jalimy0barhdx?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,1 300 €,"['Coach Agile', 'Product Manager', 'Consultant Marketing']",1,8.0,yannickameur,https://www.malt.fr/profile/yannickameur,2013-02-22,île-de-france
No profile image,-,500 €,['Développeur Web Back-end'],0,,jeanlucmugogwa,https://www.malt.fr/profile/jeanlucmugogwa,2013-09-11,centre-val de loire
No profile image,8-15 ans,400 €,['Content manager'],0,,patrickdussart,https://www.malt.fr/profile/patrickdussart,2013-05-31,île-de-france
https://dam.malt.com/imrzc4txkqw9vkscncx6?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,400 €,"['Motion Designer', 'Graphiste', 'Illustrateur', 'Webdesigner']",0,,sergueitchepik,https://www.malt.fr/profile/sergueitchepik,2013-09-11,île-de-france
https://dam.malt.com/toswfukqoj2x4vvgtqn3?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,380 €,"['Directeur artistique', 'Graphiste', 'UI Designer', 'Webdesigner']",0,166.0,arnauddecomps,https://www.malt.fr/profile/arnauddecomps,2013-12-12,île-de-france
https://dam.malt.com/fsqiq0fng4i1m2xduadm?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,900 €,[],0,,xavierdecontencin,https://www.malt.fr/profile/xavierdecontencin,2014-01-20,auvergne-rhône-alpes
No profile image,-,350 €,['Graphiste'],0,,dominiquepourrat,https://www.malt.fr/profile/dominiquepourrat,2013-09-23,île-de-france
https://dam.malt.com/ihnx0e2rld1si6b8i7dd?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,400 €,['Traffic Manager'],0,,erictea,https://www.malt.fr/profile/erictea,2014-02-09,île-de-france
https://dam.malt.com/q1gxxplfbzvmxbugadym?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,750 €,"['Consultant Communication', 'Chef de projet digital', 'Coach Agile']",0,,maellegaultier,https://www.malt.fr/profile/maellegaultier,2013-06-06,île-de-france
https://dam.malt.com/qcdkesft7cupypkhveop?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,3-7 ans,350 €,[],0,,quentincherifi,https://www.malt.fr/profile/quentincherifi,2013-09-23,île-de-france
https://dam.malt.com/aajfthoypkfvr2dec7ub?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,650 €,['Consultant Relation Presse'],0,,desirekosnaye,https://www.malt.fr/profile/desirekosnaye,2014-01-02,île-de-france
No profile image,-,200 €,['Content manager'],0,,reneegonthieragaya,https://www.malt.fr/profile/reneegonthieragaya,2013-06-23,occitanie
https://dam.malt.com/k945sltzpqi6tiordbpu?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,480 €,['Graphiste'],0,,olivierlegerwrobel,https://www.malt.fr/profile/olivierlegerwrobel,2013-01-30,île-de-france
https://dam.malt.com/oncptbbkw3538ctblwz8?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,300 €,['Traffic Manager'],0,,sinaaraghi,https://www.malt.fr/profile/sinaaraghi,2013-06-09,île-de-france
https://dam.malt.com/gnfv9rypoyr6lqjksfea?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,400 €,['Graphiste'],0,,antoinebiron,https://www.malt.fr/profile/antoinebiron,2013-04-08,île-de-france
https://dam.malt.com/cofecyr3rnqixfgexdv3?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,,"['Data Analyst', 'Data Engineer', 'Data Scientist']",0,,maximelanciaux,https://www.malt.fr/profile/maximelanciaux,2013-06-04,île-de-france
No profile image,8-15 ans,600 €,['Traffic Manager'],0,,evafarvaque,https://www.malt.fr/profile/evafarvaque,2014-02-07,nouvelle-aquitaine
https://dam.malt.com/x8h8l5rrk1dh7v368xcp?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,700 €,['Photographe'],0,,sanjyottelang,https://www.malt.fr/profile/sanjyottelang,2014-03-04,île-de-france
https://dam.malt.com/6156d895-0a6f-4ba8-8ec2-20118892e7f1?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,500 €,"['UI Designer', 'UX Designer']",0,9.0,jeremieknops,https://www.malt.fr/profile/jeremieknops,2014-02-05,île-de-france
https://dam.malt.com/tjbcnugjki3q34bmjtz3?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,350 €,"['Développeur CMS', 'Développeur Web Front-end', 'Intégrateur Web', 'Directeur artistique', 'Graphiste', 'Illustrateur', 'UI Designer', 'Webdesigner']",0,,jeremymetral,https://www.malt.fr/profile/jeremymetral,2013-03-08,grand est
https://dam.malt.com/lwc3zjcivlplmyzueut9?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,125 €,['Pigiste'],0,,dariotessarisavary,https://www.malt.fr/profile/dariotessarisavary,2013-11-03,occitanie
No profile image,-,300 €,[],0,,julienitard,https://www.malt.fr/profile/julienitard,2013-04-29,occitanie
https://dam.malt.com/n1dwhxki22pbtdqymgtt?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,450 €,"['Développeur CMS', 'Développeur Mobile', 'Développeur Web Back-end', 'Développeur Web Front-end', 'Intégrateur Web', 'UI Designer', 'UX Designer', 'Webdesigner']",0,2.0,sylvainbonfils,https://www.malt.fr/profile/sylvainbonfils,2013-06-13,provence-alpes-côte d'azur
https://dam.malt.com/7b37db8b-faff-4920-9c2b-9b9225920a0a?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,,[],0,,mathieuperez,https://www.malt.fr/profile/mathieuperez,2013-09-04,île-de-france
https://dam.malt.com/ny6ofzz1lgqm6agphj0o?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,15 ans et +,,"['Chef de projet digital', 'Développeur CMS', 'Développeur Web Back-end', 'Développeur Web Front-end']",0,1.0,robinrumeau,https://www.malt.fr/profile/robinrumeau,2013-12-02,auvergne-rhône-alpes
https://dam.malt.com/gztt86x5qxfvvrua67w6?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,600 €,"['Consultant Communication', 'Consultant Relation Presse', 'Content manager', 'Responsable Partenariats', 'Consultant Marketing']",0,,lauraeboasongue,https://www.malt.fr/profile/lauraeboasongue,2014-02-06,île-de-france
https://dam.malt.com/l0btjukete9nbyiy2c4b?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,-,350 €,['Motion Designer'],0,,antoinemaggi,https://www.malt.fr/profile/antoinemaggi,2013-03-20,île-de-france
https://dam.malt.com/laztekh6d8bzmatz7zcs?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,450 €,['UI Designer'],0,,tapiokavalerie,https://www.malt.fr/profile/tapiokavalerie,2014-02-14,auvergne-rhône-alpes
https://dam.malt.com/1c370d05-4241-4eb6-87cf-90bf8fba582b?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,280 €,"['Brand manager', 'Community Manager', 'Concepteur Rédacteur', 'Content manager', 'Rédacteur web', 'Social media manager', 'Conversion Rate Optimizer']",0,,cyrillegandolfo,https://www.malt.fr/profile/cyrillegandolfo,2013-09-12,occitanie
https://dam.malt.com/24a0827b-8d9c-4c10-b67e-279cf1ab4368?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,650 €,"['Directeur artistique', 'UI Designer', 'UX Designer']",1,2.0,jonathancadiot,https://www.malt.fr/profile/jonathancadiot,2014-03-06,centre-val de loire
https://dam.malt.com/nig5cvrbjwbbjazwonav?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,600 €,"['Développeur iOT', 'Développeur Mobile', 'Développeur systèmes embarqués', 'Développeur Web Back-end', 'Développeur Web Front-end']",0,,xavierseignard,https://www.malt.fr/profile/xavierseignard,2013-08-07,pays de la loire
https://dam.malt.com/5407ef73-597a-477d-ab04-3f94c652c771?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,8-15 ans,900 €,"['Business Analyst', 'Consultant Stratégie', 'Directeur artistique', 'UI Designer', 'UX Designer']",0,5.0,tewfiqferahi,https://www.malt.fr/profile/tewfiqferahi,2013-07-27,île-de-france
https://dam.malt.com/bzaxicusmm2l8e3kkp3x?gravity=face&func=face&face_margin=70&w=440&h=440&force_format=webp,15 ans et +,800 €,"['Chef de projet mobile', 'Chef de projet SI', 'Architecte & Urbaniste SI', 'Développeur Mobile', 'Ingénieur logiciel']",0,5.0,darkostankovski,https://www.malt.fr/profile/darkostankovski,2014-01-02,île-de-france
